Stationsnummer;Stationsname;Datum;Uhrzeit;Tiefe;Endtiefe;Parametername;Analysemethode;Wert;Einheit;Bestimmungsgrenze;Nachweisgrenze;Qualitaet;Status;aenderungsbemerkung
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;25;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;30;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;35;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;40;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;43;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;27.04.2011;09:40:00;45;;Elektrische Leitfaehigkeit;;349;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;0;;Elektrische Leitfaehigkeit;;333;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;1;;Elektrische Leitfaehigkeit;;333;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;2.5;;Elektrische Leitfaehigkeit;;333;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;5;;Elektrische Leitfaehigkeit;;322;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;7.5;;Elektrische Leitfaehigkeit;;322;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;10;;Elektrische Leitfaehigkeit;;316;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;12.5;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;15;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;20;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;25;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;30;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;35;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;40;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;43;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.05.2011;10:45:00;45;;Elektrische Leitfaehigkeit;;349;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;0;;Elektrische Leitfaehigkeit;;321;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;1;;Elektrische Leitfaehigkeit;;321;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;2.5;;Elektrische Leitfaehigkeit;;321;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;5;;Elektrische Leitfaehigkeit;;320;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;7.5;;Elektrische Leitfaehigkeit;;317;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;10;;Elektrische Leitfaehigkeit;;274;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;12.5;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;15;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;20;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;25;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;30;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;35;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;40;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;43;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;22.06.2011;10:00:00;45;;Elektrische Leitfaehigkeit;;350;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;0;;Elektrische Leitfaehigkeit;;303;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;1;;Elektrische Leitfaehigkeit;;303;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;2.5;;Elektrische Leitfaehigkeit;;303;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;5;;Elektrische Leitfaehigkeit;;303;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;7.5;;Elektrische Leitfaehigkeit;;290;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;10;;Elektrische Leitfaehigkeit;;279;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;12.5;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;15;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;20;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;25;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;30;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;35;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;40;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;43;;Elektrische Leitfaehigkeit;;350;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.07.2011;10:00:00;45;;Elektrische Leitfaehigkeit;;350;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;0;;Elektrische Leitfaehigkeit;;289;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;1;;Elektrische Leitfaehigkeit;;289;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;2.5;;Elektrische Leitfaehigkeit;;290;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;5;;Elektrische Leitfaehigkeit;;290;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;7.5;;Elektrische Leitfaehigkeit;;291;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;10;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;12.5;;Elektrische Leitfaehigkeit;;330;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;15;;Elektrische Leitfaehigkeit;;353;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;20;;Elektrische Leitfaehigkeit;;349;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;25;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;30;;Elektrische Leitfaehigkeit;;349;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;35;;Elektrische Leitfaehigkeit;;350;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;40;;Elektrische Leitfaehigkeit;;352;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;43;;Elektrische Leitfaehigkeit;;352;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;17.08.2011;11:00:00;45;;Elektrische Leitfaehigkeit;;360;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;0;;Elektrische Leitfaehigkeit;;280;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;1;;Elektrische Leitfaehigkeit;;279;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;2.5;;Elektrische Leitfaehigkeit;;279;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;5;;Elektrische Leitfaehigkeit;;279;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;7.5;;Elektrische Leitfaehigkeit;;279;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;10;;Elektrische Leitfaehigkeit;;287;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;12.5;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;15;;Elektrische Leitfaehigkeit;;357;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;20;;Elektrische Leitfaehigkeit;;354;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;25;;Elektrische Leitfaehigkeit;;352;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;30;;Elektrische Leitfaehigkeit;;352;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;35;;Elektrische Leitfaehigkeit;;353;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;40;;Elektrische Leitfaehigkeit;;355;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;43;;Elektrische Leitfaehigkeit;;355;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.09.2011;09:45:00;45;;Elektrische Leitfaehigkeit;;360;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;0;;Elektrische Leitfaehigkeit;;273;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;1;;Elektrische Leitfaehigkeit;;272;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;2.5;;Elektrische Leitfaehigkeit;;272;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;5;;Elektrische Leitfaehigkeit;;272;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;7.5;;Elektrische Leitfaehigkeit;;273;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;10;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;12.5;;Elektrische Leitfaehigkeit;;338;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;15;;Elektrische Leitfaehigkeit;;355;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;20;;Elektrische Leitfaehigkeit;;358;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;25;;Elektrische Leitfaehigkeit;;356;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;30;;Elektrische Leitfaehigkeit;;356;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;35;;Elektrische Leitfaehigkeit;;357;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;40;;Elektrische Leitfaehigkeit;;358;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;43;;Elektrische Leitfaehigkeit;;359;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;12.10.2011;11:00:00;45;;Elektrische Leitfaehigkeit;;362;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;0;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;1;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;2.5;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;5;;Elektrische Leitfaehigkeit;;285;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;7.5;;Elektrische Leitfaehigkeit;;289;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;10;;Elektrische Leitfaehigkeit;;302;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;12.5;;Elektrische Leitfaehigkeit;;324;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;15;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;20;;Elektrische Leitfaehigkeit;;354;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;25;;Elektrische Leitfaehigkeit;;357;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;30;;Elektrische Leitfaehigkeit;;358;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;35;;Elektrische Leitfaehigkeit;;358;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;40;;Elektrische Leitfaehigkeit;;360;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;43;;Elektrische Leitfaehigkeit;;360;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;09.11.2011;10:00:00;45;;Elektrische Leitfaehigkeit;;362;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;0;;Elektrische Leitfaehigkeit;;327;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;1;;Elektrische Leitfaehigkeit;;327;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;2.5;;Elektrische Leitfaehigkeit;;327;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;5;;Elektrische Leitfaehigkeit;;330;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;7.5;;Elektrische Leitfaehigkeit;;331;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;10;;Elektrische Leitfaehigkeit;;331;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;12.5;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;15;;Elektrische Leitfaehigkeit;;331;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;20;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;25;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;30;;Elektrische Leitfaehigkeit;;333;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;35;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;40;;Elektrische Leitfaehigkeit;;355;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;43;;Elektrische Leitfaehigkeit;;359;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;14.12.2011;09:40:00;45;;Elektrische Leitfaehigkeit;;359;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;0;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;1;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;2.5;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;5;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;7.5;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;10;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;12.5;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;15;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;20;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;25;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;30;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;35;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;40;;Elektrische Leitfaehigkeit;;334;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;43;;Elektrische Leitfaehigkeit;;335;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;11.01.2012;10:30:00;45;;Elektrische Leitfaehigkeit;;338;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;0;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;1;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;2.5;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;5;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;7.5;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;10;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;12.5;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;15;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;20;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;25;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;30;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;35;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;40;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;43;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.02.2012;09:20:00;45;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;0;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;1;;Elektrische Leitfaehigkeit;;340;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;2.5;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;5;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;7.5;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;10;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;12.5;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;15;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;20;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;25;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;30;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;35;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;40;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;43;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;28.03.2012;10:25:00;45;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;0;;Elektrische Leitfaehigkeit;;343;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;1;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;2.5;;Elektrische Leitfaehigkeit;;341;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;5;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;7.5;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;10;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;12.5;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;15;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;20;;Elektrische Leitfaehigkeit;;342;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;25;;Elektrische Leitfaehigkeit;;343;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;30;;Elektrische Leitfaehigkeit;;343;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;35;;Elektrische Leitfaehigkeit;;344;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;40;;Elektrische Leitfaehigkeit;;343;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;43;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;25.04.2012;10:20:00;45;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;0;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;1;;Elektrische Leitfaehigkeit;;332;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;2.5;;Elektrische Leitfaehigkeit;;333;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;5;;Elektrische Leitfaehigkeit;;330;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;7.5;;Elektrische Leitfaehigkeit;;330;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;10;;Elektrische Leitfaehigkeit;;326;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;12.5;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;15;;Elektrische Leitfaehigkeit;;345;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;20;;Elektrische Leitfaehigkeit;;344;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;25;;Elektrische Leitfaehigkeit;;344;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;30;;Elektrische Leitfaehigkeit;;344;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;35;;Elektrische Leitfaehigkeit;;346;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;40;;Elektrische Leitfaehigkeit;;347;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;43;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;23.05.2012;10:15:00;45;;Elektrische Leitfaehigkeit;;348;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;0;;Elektrische Leitfaehigkeit;;325;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;1;;Elektrische Leitfaehigkeit;;326;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;2.5;;Elektrische Leitfaehigkeit;;326;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;5;;Elektrische Leitfaehigkeit;;326;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;7.5;;Elektrische Leitfaehigkeit;;325;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;10;;Elektrische Leitfaehigkeit;;313;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;12.5;;Elektrische Leitfaehigkeit;;290;;;;;;
1643;Hallwilersee - Tiefste Stelle / 1643;20.06.2012;09:40:00;15;;Elektrische Leitfaehigkeit;;346;;;;;;
