"sampling_date","min_depth","Temp","Cond","O2"
1986-04-21,"295",5.1,296,9.3
1986-04-21,"300",5.1,295,11.67
1986-04-21,"305",5.1,296,9.27
1986-04-21,"309",5.1,296,11.59
1986-05-05,"0",9.6,295,12.64
1986-05-05,"2.5",8.9,294,12.84
1986-05-05,"5",7.9,295,13.13
1986-05-05,"7.5",7.1,295,12.65
1986-05-05,"10",6.9,295,12.38
1986-05-05,"15",6.6,296,12.1
1986-05-05,"20",6.1,296,11.52
1986-05-05,"30",6,296,11.11
1986-05-05,"50",5.8,298,10.77
1986-05-05,"100",5.3,297,10.61
1986-05-05,"200",5.1,299,9.78
1986-05-05,"250",5.1,299,9.19
1986-05-05,"275",5.1,302,8.57
1986-05-05,"280",5.1,301,9.08
1986-05-05,"285",5.1,300,8.65
1986-05-05,"290",5.1,301,8.25
1986-05-05,"295",5.1,300,9.42
1986-05-05,"300",5.1,300,8.71
1986-05-05,"305",5.1,301,8.17
1986-05-05,"309",5,300,8.19
1986-05-20,"0",18.1,235,18.19
1986-05-20,"2.5",14.7,250,14.51
1986-05-20,"5",9.6,286,13.25
1986-05-20,"7.5",8.4,298,12.27
1986-05-20,"10",7.4,299,11.76
1986-05-20,"15",6,300,11.07
1986-05-20,"20",5.7,300,10.99
1986-05-20,"30",5.5,300,10.87
1986-05-20,"50",5.5,300,10.73
1986-05-20,"100",5.4,300,10.66
1986-05-20,"200",5.4,304,10.21
1986-05-20,"250",5.2,306,9.5
1986-05-20,"275",5.2,304,8.87
1986-05-20,"280",5.2,305,9.54
1986-05-20,"285",5.2,303,9.26
1986-05-20,"290",5.2,302,9.95
1986-05-20,"295",5.2,306,8.33
1986-05-20,"300",5.2,306,8.06
1986-05-20,"305",5.2,305,9.26
1986-05-20,"309",5.2,306,8.07
1986-06-02,"0",14.7,263,10.55
1986-06-02,"2.5",14.7,265,10.63
1986-06-02,"5",13.8,267,10.69
1986-06-02,"7.5",8.5,295,11.24
1986-06-02,"10",7.3,300,11.19
1986-06-02,"15",6.5,301,11.25
1986-06-02,"20",6.1,301,11.18
1986-06-02,"30",5.6,300,10.91
1986-06-02,"50",5.4,300,10.73
1986-06-02,"100",5.4,301,10.83
1986-06-02,"200",5.1,302,9.55
1986-06-02,"250",5.1,303,9.25
1986-06-02,"275",5.1,304,9.26
1986-06-02,"280",5.1,306,8.24
1986-06-02,"285",5.1,305,8.17
1986-06-02,"290",5.1,303,8.8
1986-06-02,"295",5.1,306,8.08
1986-06-02,"300",5.1,307,7.89
1986-06-02,"305",5.1,307,7.75
1986-06-02,"309",5.1,307,7.26
1986-06-16,"0",13.3,287,10.27
1986-06-16,"2.5",12.7,288,10.35
1986-06-16,"5",12.8,289,10.43
1986-06-16,"7.5",9.6,293,10.5
1986-06-16,"10",9.7,294,10.59
1986-06-16,"15",8.3,296,10.55
1986-06-16,"20",7,300,10.58
1986-06-16,"30",6.1,300,10.56
1986-06-16,"50",5.5,300,10.61
1986-06-16,"100",5.5,301,10.53
1986-06-16,"200",5.1,303,9.4
1986-06-16,"250",5.1,304,8.91
1986-06-16,"275",5.1,305,8.4
1986-06-16,"280",5.1,305,7.68
1986-06-16,"285",5.1,305,8.65
1986-06-16,"290",5.1,306,7.67
1986-06-16,"295",5.1,306,7.59
1986-06-16,"300",5.1,306,7.5
1986-06-16,"305",5.1,308,7.47
1986-06-16,"309",5.1,308,7.48
1986-07-07,"0",19.6,272,11.55
1986-07-07,"2.5",18.7,275,11.08
1986-07-07,"5",16.9,279,10.61
1986-07-07,"7.5",15.8,280,10.55
1986-07-07,"10",14.9,282,10.97
1986-07-07,"15",12.5,284,10.11
1986-07-07,"20",8,298,10.17
1986-07-07,"30",6.5,305,10.29
1986-07-07,"50",6,307,10.27
1986-07-07,"100",6,305,10.24
1986-07-07,"200",5,307,9.42
1986-07-07,"250",5,309,8.6
1986-07-07,"275",5,309,8.43
1986-07-07,"280",5,309,9.16
1986-07-07,"285",5,308,9.27
1986-07-07,"290",5,311,7.88
1986-07-07,"295",5,312,7.81
1986-07-07,"300",5,310,8.29
1986-07-07,"305",5,311,7.87
1986-07-07,"309",5,310,8.27
1986-07-21,"0",17.1,275,10.67
1986-07-21,"2.5",16.4,275,10.81
1986-07-21,"5",16,281,10.74
1986-07-21,"7.5",13.2,280,10.33
1986-07-21,"10",10.6,284,9.81
1986-07-21,"15",8.8,293,9.8
1986-07-21,"20",7.4,297,10.08
1986-07-21,"30",6.3,301,10.3
1986-07-21,"50",5.6,301,10.33
1986-07-21,"100",5.5,301,10.2
1986-07-21,"200",5.3,303,9.4
1986-07-21,"250",5,305,8.37
1986-07-21,"275",5,306,7.68
1986-07-21,"280",5,307,7.57
1986-07-21,"285",5,304,8.52
1986-07-21,"290",5,307,7.16
1986-07-21,"295",5,306,7.94
1986-07-21,"300",5,308,6.98
1986-07-21,"305",5,309,6.28
1986-07-21,"309",5,310,5.8
1986-08-04,"0",24,265,12.12
1986-08-04,"2.5",23.5,263,13
1986-08-04,"5",20,254,17.14
1986-08-04,"7.5",17,268,12.42
1986-08-04,"10",16,279,8.43
1986-08-04,"15",11.4,286,8.87
1986-08-04,"20",10,289,9.16
1986-08-04,"30",7.3,299,9.85
1986-08-04,"50",7,302,10.34
1986-08-04,"100",5.8,301,10.15
1986-08-04,"200",5.5,304,9.52
1986-08-04,"250",5.1,305,8.58
1986-08-04,"275",5.1,305,8.85
1986-08-04,"280",5.1,305,8.63
1986-08-04,"285",5.1,305,8.43
1986-08-04,"290",5.1,307,7.86
1986-08-04,"295",5.1,307,7.8
1986-08-04,"300",5.1,307,7.33
1986-08-04,"305",5.1,308,7.11
1986-08-04,"309",5.1,310,6.86
1986-08-18,"0",22.2,246,11.55
1986-08-18,"2.5",22,246,11.55
1986-08-18,"5",20.1,252,11.75
1986-08-18,"7.5",18.8,259,9.9
1986-08-18,"10",15.7,266,8.37
1986-08-18,"15",12.4,272,8.34
1986-08-18,"20",11.3,280,8.44
1986-08-18,"30",7.5,297,9.61
1986-08-18,"50",7,298,9.99
1986-08-18,"100",6,299,10.05
1986-08-18,"200",5.1,301,9
1986-08-18,"250",5.1,301,9.15
1986-08-18,"275",5.1,306,7.8
1986-08-18,"280",5.1,300,8.92
1986-08-18,"285",5.1,301,9.23
1986-08-18,"290",5.1,301,9.11
1986-08-18,"295",5.1,308,6.52
1986-08-18,"300",5.1,309,5.78
1986-08-18,"305",5.1,305,7.93
1986-08-18,"309",5.1,304,7.94
1986-09-08,"0",19.3,255,12.02
1986-09-08,"2.5",18.9,255,11.71
1986-09-08,"5",17.9,258,11.19
1986-09-08,"7.5",17.5,260,10.14
1986-09-08,"10",15.4,265,8.45
1986-09-08,"15",11.3,276,8.59
1986-09-08,"20",9.9,293,8.66
1986-09-08,"30",6.9,301,9.6
1986-09-08,"50",6.4,303,10.26
1986-09-08,"100",6.4,303,10.41
1986-09-08,"200",5.5,304,9.31
1986-09-08,"250",5.5,303,9.28
1986-09-08,"275",5.5,308,8.24
1986-09-08,"280",5.5,309,7.69
1986-09-08,"285",5.5,307,8.94
1986-09-08,"290",5.5,303,8.53
1986-09-08,"295",5.5,311,6.97
1986-09-08,"300",5.4,312,6.76
1986-09-08,"305",5.4,310,8.04
1986-09-08,"309",5.4,312,6.28
1986-09-23,"0",17.4,256,10.63
1986-09-23,"2.5",17.4,255,10.62
1986-09-23,"5",17.3,255,10.54
1986-09-23,"7.5",16.9,258,9.64
1986-09-23,"10",15.5,266,8.6
1986-09-23,"15",11.8,278,7.92
1986-09-23,"20",10.2,287,8.26
1986-09-23,"30",7.5,300,9.34
1986-09-23,"50",6.1,304,10
1986-09-23,"100",5.4,304,9.78
1986-09-23,"200",5.1,303,9.23
1986-09-23,"250",5.1,304,8.88
1986-09-23,"275",5.1,308,8.26
1986-09-23,"280",5.1,309,7.47
1986-09-23,"285",5.1,305,8.45
1986-09-23,"290",5.1,305,8.12
1986-09-23,"295",5.1,310,6.23
1986-09-23,"300",5.1,310,6.81
1986-09-23,"305",5.1,307,7.19
1986-09-23,"309",5.1,309,7.3
1986-10-06,"0",16.5,261,11.89
1986-10-06,"2.5",16.2,261,12.4
1986-10-06,"5",14.5,266,10.41
1986-10-06,"7.5",13.2,270,8.29
1986-10-06,"10",12,276,7.77
1986-10-06,"15",10,287,8.1
1986-10-06,"20",8.5,295,8.37
1986-10-06,"30",6.9,301,9.27
1986-10-06,"50",5.7,304,9.45
1986-10-06,"100",5.3,303,10.17
1986-10-06,"200",5.2,306,9.09
1986-10-06,"250",5.2,306,8.6
1986-10-06,"275",5.2,307,8.16
1986-10-06,"280",5.2,310,7.09
1986-10-06,"285",5.2,307,7.22
1986-10-06,"290",5.2,311,6.46
1986-10-06,"295",5.2,312,5.93
1986-10-06,"300",5.2,313,5.23
1986-10-06,"305",5.2,313,4.15
1986-10-06,"309",5.2,315,3.5
1986-11-06,"0",11.4,268,9.65
1986-11-06,"2.5",11.4,271,9.67
1986-11-06,"5",11.4,271,9.56
1986-11-06,"7.5",11.4,270,9.56
1986-11-06,"10",11.4,271,9.6
1986-11-06,"15",11.4,271,9.57
1986-11-06,"20",11.4,271,9.62
1986-11-06,"30",11.1,281,9.04
1986-11-06,"50",6.3,301,9.59
1986-11-06,"100",5.8,299,9.89
1986-11-06,"200",5.2,302,9.02
1986-11-06,"250",5.2,305,7.9
1986-11-06,"275",5.2,306,7.8
1986-11-06,"280",5.2,304,8.3
1986-11-06,"285",5.2,302,8.14
1986-11-06,"290",5.2,302,6.86
1986-11-06,"295",5.2,309,5.93
1986-11-06,"300",5.2,310,4.95
1986-11-06,"305",5.2,309,4.6
1986-11-06,"309",5.2,310,4.1
1986-11-17,"0",10.7,269,10.08
1986-11-17,"2.5",10.7,274,10.04
1986-11-17,"5",10.7,274,9.98
1986-11-17,"7.5",10.7,275,10.06
1986-11-17,"10",10.7,275,10.04
1986-11-17,"15",10.7,275,10.01
1986-11-17,"20",10.7,275,10.03
1986-11-17,"30",9.9,285,9.19
1986-11-17,"50",6.4,300,9.24
1986-11-17,"100",5.8,301,9.83
1986-11-17,"200",5.1,303,9.15
1986-11-17,"250",5.1,305,8.66
1986-11-17,"275",5.1,306,8.23
1986-11-17,"280",5.1,308,7.13
1986-11-17,"285",5.1,305,7.58
1986-11-17,"290",5.1,304,7.54
1986-11-17,"295",5.1,309,6.05
1986-11-17,"300",5.1,309,6.05
1986-11-17,"305",5.1,310,4.83
1986-11-17,"309",5.1,309,6.87
1986-12-08,"0",9,280,10.24
1986-12-08,"2.5",9,279,10.2
1986-12-08,"5",9,280,10.16
1986-12-08,"7.5",9,281,10.16
1986-12-08,"10",9,280,10.18
1986-12-08,"15",9,280,10.16
1986-12-08,"20",9,281,10.19
1986-12-08,"30",9,281,9.62
1986-12-08,"50",6.7,299,8.96
1986-12-08,"100",5.4,302,9.64
1986-12-08,"200",5.1,304,8.89
1986-12-08,"250",5.1,306,7.93
1986-12-08,"275",5.1,308,7.12
1986-12-08,"280",5.1,310,6.69
1986-12-08,"285",5.1,310,6.23
1986-12-08,"290",5.1,311,5.48
1986-12-08,"295",5.1,311,5.06
1986-12-08,"300",5.1,311,4.34
1986-12-08,"305",5.1,313,3.78
1986-12-08,"309",5.1,313,3.82
1987-01-26,"0",5.4,291,10.93
1987-01-26,"2.5",5.4,294,11.03
1987-01-26,"5",5.4,294,10.93
1987-01-26,"7.5",5.4,294,10.9
1987-01-26,"10",5.4,295,10.92
1987-01-26,"15",5.4,295,10.9
1987-01-26,"20",5.4,295,10.92
1987-01-26,"30",5.4,295,10.84
1987-01-26,"50",5.4,296,10.8
1987-01-26,"100",5.4,302,9.96
1987-01-26,"200",5,305,8.38
1987-01-26,"250",5,308,7.15
1987-01-26,"275",5,310,6.15
1987-01-26,"280",5,314,5.51
1987-01-26,"285",5,312,5.57
1987-01-26,"290",5,313,5.54
1987-01-26,"295",5,313,4.92
1987-01-26,"300",5,314,5.38
1987-01-26,"305",5,314,4.97
1987-01-26,"309",5,312,5.22
1987-02-09,"0",5.1,294,11
1987-02-09,"2.5",5.1,296,11.02
1987-02-09,"5",5.1,297,10.96
1987-02-09,"7.5",5.1,299,10.88
1987-02-09,"10",5.1,298,10.98
1987-02-09,"15",5.1,299,10.92
1987-02-09,"20",5.1,300,10.93
1987-02-09,"30",5.1,298,10.96
1987-02-09,"50",5.1,297,10.78
1987-02-09,"100",5.1,304,10.01
1987-02-09,"200",5,307,8.34
1987-02-09,"250",5,310,7.54
1987-02-09,"275",5,314,6.46
1987-02-09,"280",5,312,6.19
1987-02-09,"285",5,313,5.93
1987-02-09,"290",5,314,5.74
1987-02-09,"295",5,314,5.18
1987-02-09,"300",5,315,5.29
1987-02-09,"305",5,314,5.22
1987-02-09,"309",5,312,5.35
1987-03-02,"0",5.5,295,11.16
1987-03-02,"2.5",5.4,296,11.27
1987-03-02,"5",5.4,296,11.11
1987-03-02,"7.5",5.4,296,11.13
1987-03-02,"10",5.3,296,11.1
1987-03-02,"15",5.3,297,11.06
1987-03-02,"20",5.3,296,11
1987-03-02,"30",5.3,298,11
1987-03-02,"50",5.2,298,10.82
1987-03-02,"100",5.1,298,10.6
1987-03-02,"200",5,304,8.99
1987-03-02,"250",5,307,8.04
1987-03-02,"275",5,308,6.7
1987-03-02,"280",5,314,6.58
1987-03-02,"285",5,314,6.25
1987-03-02,"290",5,315,5.95
1987-03-02,"295",5,315,6
1987-03-02,"300",5,316,5.39
1987-03-02,"305",5,316,5.41
1987-03-02,"309",5,316,5.38
1987-03-17,"0",5.3,298,11.25
1987-03-17,"2.5",5.3,300,11.3
1987-03-17,"5",5.2,299,11.16
1987-03-17,"7.5",5.2,298,11.18
1987-03-17,"10",5.2,298,11.16
1987-03-17,"15",5.2,298,11.16
1987-03-17,"20",5.2,298,11.13
1987-03-17,"30",5.2,298,11.08
1987-03-17,"50",5.1,298,11.01
1987-03-17,"100",5.1,300,11.35
1987-03-17,"200",5.1,306,8.93
1987-03-17,"250",5,306,7.82
1987-03-17,"275",5,308,7.33
1987-03-17,"280",5,314,6.63
1987-03-17,"285",5,315,6.4
1987-03-17,"290",5,314,6.22
1987-03-17,"295",5,315,6.04
1987-03-17,"300",5,315,6.28
1987-03-17,"305",5,316,5.9
1987-03-17,"309",5,312,5.92
1987-04-06,"0",5.4,285,11.56
1987-04-06,"2.5",5.4,289,11.54
1987-04-06,"5",5.4,292,11.48
1987-04-06,"7.5",5.4,290,11.52
1987-04-06,"10",5.3,291,11.47
1987-04-06,"15",5.3,290,11.45
1987-04-06,"20",5.3,290,11.44
1987-04-06,"30",5.3,290,11.41
1987-04-06,"50",5.1,290,11.18
1987-04-06,"100",5,293,10.71
1987-04-06,"200",4.9,296,9.78
1987-04-06,"250",4.9,299,8.06
1987-04-06,"275",4.9,299,7.98
1987-04-06,"280",4.9,300,7.05
1987-04-06,"285",4.9,300,6.49
1987-04-06,"290",4.9,300,7.1
1987-04-06,"295",4.9,299,6.62
1987-04-06,"300",4.9,301,6.45
1987-04-06,"305",4.9,299,6.32
1987-04-06,"309",4.9,302,6.45
1987-04-21,"0",8.9,286,14.7
1987-04-21,"2.5",8.7,288,14.6
